text,title
"摊在自己的心上
摊在自己的......独处的时候 夜容易特别黑
独处的时候 心容易悄悄破碎冷冷的手发抖 热热的泪坠落
独处的时候 好想有谁能出现独处的时候 像跌进了深渊
独处的时候 像拆穿全世界的谎言时间不肯快走 细节不停穿梭
独处的时候 好怕有谁会出现啦啦啦 脏脏地收我的爱
让自己慷慨的痛太不堪
拖着伤口飞越了桑田沧海
剩自己慢慢地还啦啦啦 长长地叹我的爱
没有人愿意丢下你不管
若世界说穿了只剩下春去秋来
拥有再多也会太难耐啦啦啦 脏脏地收我的爱
让自己慷慨的痛太不堪
拖着伤口飞越了桑田沧海
剩自己慢慢地还啦啦啦 长长地叹我的爱
没有人愿意丢下你不管
若世界说穿了只剩下嘘寒问暖
拥有再多也会太难耐独处的时候 夜特别容易黑
独处的时候 心特别容易崩溃独处的时候 尽管所有情绪都逃逃逃不开
独处的时候 还是要勉强自己想得开Powered by ",Du chu de shi hou (独处的时候)
"本来相约他在海边山盟海誓
却找错地方来到一个游泳池
满眼湖水蓝得美丽
你我就从那里开始
蓝色的涟漪铺展一段回忆你送我偶然从天而降的陨石
我一直误会那是颗完美钻石
不曾看见它的瑕疵
把它镶在我的戒指
我也没发现有什么损失chorus
让我感情用事理智无补于事
至少我就这样开心过一阵子
不管他是真的你是假的谁是目的地
能自以为是也是个恩赐不是来得太快就是来得太迟
美丽的错误往往最接近真实
尽管昏迷有时梦醒有时不坚持
人生最大的快乐也不过如是所谓醉生梦死
大概就是这个意思chorus所谓天意就是这个意思Powered by ",美错
"劇情不需要太多
足夠曲折的 一輩子一個就夠
你曾經讓我心痛 讓我孤單 也讓我痛徹淚流
這一刻 請還給我自由
遺憾不必說太多
你就讓沉默支撐我的灑脫
我說服自己放手 就是希望看見你堅決的走
這一刻 你真沒有回頭忘記我愛你的眼眸
忘記我悲傷的挽留
忘記我所有一切 曾經和你一起編織的夢忘記我幸福的笑容
忘記我憔悴的寂寞
記得從前那時候 記得現在這時候
不過是有個人擦身而過遺憾不必說太多
你就讓沉默支撐我的灑脫
我說服自己放手 就是希望看見你堅決的走
這一刻 你真沒有回頭忘記我愛你的眼眸
忘記我悲傷的挽留
忘記我所有一切 曾經和你一起編織的夢忘記我幸福的笑容
忘記我憔悴的寂寞
記得從前那時候 記得現在這時候
不過是有個人擦身而過忘記我忘記我愛你的眼眸
忘記我悲傷的挽留
忘記我所有一切 曾經和你一起編織的夢忘記我幸福的笑容
忘記我憔悴的寂寞
記得從前那時候 記得現在這時候
不過是有個人擦身而過記得從前那時候 記得現在這時候
不過是有個人擦身而過",Wàngjì wǒ (忘記我)
"朋友們 羨慕有他來接我回家
不懂我是多盼望 能再多留一下
她們說 自由很寬世界也很大
哪裡海洋最浪漫 能治生活疲乏狠心離得開 總會變成摩擦
責任會讓愛 有另一種複雜
不能太倔強 太有想法
妥協到快遺忘自己 有些害怕我真的不是不滿足 只是會想假如
有過瘋狂和任性糊塗 膩了炫耀的舞步
對做作的傾訴也麻木 會更懂得 安定有多舒服
不嫌棄愛得太樸素 甘心被 綁住她們說 自由很寬世界也很大
哪裡海洋最浪漫 能治生活疲乏狠心離得開總會變成摩擦
責任會讓愛有另一種複雜
不能太倔強 太有想法
妥協到快遺忘自己 有些害怕其實我不是不滿足 只是會想假如
若心沒那麼早被俘擄 就能逛更多旅途
有更多的起伏和結束 會更懂得 什麼才算幸福
也許不停被人辜負 才會珍惜呵護笑得淚眼模糊我真的不是不滿足 只是會想假如
有過瘋狂和任性糊塗 膩了炫耀的舞步
對做作的傾訴也麻木 會更懂得 安定有多舒服
不嫌棄愛得太樸素 甘心被 綁住我真的不是不滿足 只是會想假如
有過瘋狂和任性糊塗 膩了炫耀的舞步
對做作的傾訴也麻木 會更懂得 安定有多舒服
不嫌棄愛得太樸素 甘心被 綁住",不是不滿足 (Bùshì bù mǎnzú)
"該給自己多少時間去靠近你
拉近你我 兩個人的關係
若到最後 只能做朋友
得有些距離My Friend (米秦)你總是看到我最緊張的模樣
你知道都是因為你我才這樣 (雪芙)想要有愛情微波爐 加溫你對我的溫度
勇敢表白說出 就算只有一次獨處
想要有愛情微波爐 幫忙我有話說不出
這次不想讓步 你是我唯一唯一想要的幸福我已忘了愛情是主動或被動
該是問候 還是默默守候
你望著我 表情很困惑
在等待什麼 My Love我總是想到你看著我的模樣
就知道自己無法再繼續隱藏想要有愛情微波爐 加溫你對我的溫度
勇敢表白說出 就算只有一次獨處
想要有愛情微波爐 幫忙我有話說不出
這次不想讓步 你是我唯一唯一想要的幸福愛情微波爐 加溫你對我的溫度
勇敢表白說出 就算是只有一次獨處想要有愛情微波爐 幫忙我有話說不出
這次不想讓步 你是我唯一唯一想要的幸福Powered by ",愛情微波爐
          ,Gege 哥哥 (Xitoycha)
"你唇角那個吻　臉上的淚痕
告訴我　可能存在的每種可能
我們生活的裂痕　沒有第三人
沒有人能夠　繼續加溫
除了　我們你瘋了　就瘋了　我沒有資格過問
為什麼　還留著　床頭那盞燈
我瘋了　就瘋了　沒有資格不誠懇
你身邊的那個人　笑我笨　笑我悶　笑我蠢　不過問為什麼不說話呢　沉默不是選擇
愛過了　也許就要真的離開了
我們之間的餘溫　留給下個人
別問有沒有　重來的可能
那不是　我們Powered by ",不過問
"我們都曾經寂寞而給對方承諾
我們都因為折磨而厭倦了生活
只是這樣的日子
同樣的方式　還要多久
我們改變了態度而接納了對方
我們委屈了自己成全誰的夢想
只是這樣的日子
還剩下多少　已不重要時常想起過去的溫存
它讓我在夜裡不會冷
你說一個人的美麗是認真
兩個人能在一起是緣份早知道是這樣　像夢一場
我才不會把愛都放在同一個地方
我能原諒　你的荒唐
荒唐的是我沒有辦法遺忘
早知道是這樣　如夢一場
我又何必把淚都鎖在自己的眼眶
讓你去瘋　讓你去狂
讓你在沒有我的地方堅強
讓我在沒有你的地方療傷Powered by ",夢一場
"这一局全部输了吗
你笑 不回答
还有机会能扳回吗
一样 不回答还剩下什么 你都尽管拿了吧
无所谓 本来 是你的啊
你给了甜头 我都全数要了吧
So come on ，come on，come on还熟悉这种上流玩法
（You know I’ll take over the whole world for you,right?）
也看过太多类似的挣扎
（You know I’ll take over the whole world for you,right?）
请放心 我都了解下场
（You know I’ll take over the whole world for you,right?）
So come on ，come on，come all都说了 笨的可以了吧
活该 累了吧
I gave you every piece of me
问题在 要吗 你要吗绝对是败给你无知的诙谐
那唇沿 轻松 造作
能堕落 触碰 输了又怎么样
So come on ，come on，come on还熟悉这种上流玩法
（You know I’ll take over the whole world for you,right?）
也看过太多无谓挣扎
（You know I’ll take over the whole world for you,right?）
反正 你从来不管下场
（You know I’ll take over the whole world for you,right?）
So come on ，come on，come allOh为什么害怕
为什么你也害怕
凭什么你害怕
Oh come on ，oh come onWoooo~~~
Woooo~~~
Woooo~~~
Oh come on ，oh come onPowered by ",Sophisticated Game (上流玩法)
"曾經熟悉的面孔 卻如此陌生
不看不聽 不想也不問
就算用盡一切去守護
卻依然向下沉淪你的心 曾經用得比誰都還真
你的愛 曾經給得比誰都還深
當我們選擇埋葬青春
就當作它不曾發生每天睜開雙眼
究竟那個我是誰 究竟那個我是誰Never be the same
逃離被你圍繞的世界
逃離所有溫柔的錯覺
剩下的旅程 獨自一人
也許風景會變得更美去追尋各自想要的明天
我的改變會讓你看見
放手後我們才了解
Cause we're never gonna be the same而是非對錯的定義 誰 說的準
你的吻 有多真 誰能夠保證
兩個人雙手越緊握 越陌生
兩顆真心越靠近 越冰冷夠了吧 別爭論 誰是誰的永恆
我只想逃離回憶的併吞
我只要自己的靈魂每天睜開雙眼
未來的我會是誰(我到底是誰)
未來的我會是誰不再眷戀 不再妥協
不再繼續 自艾自憐
 Oh~自艾自憐
不再流淚 不再退卻
 放掉回憶 才能向前
 Oh~大步向前~Powered by ",Never Be The Same
"人们传来慰问或白眼
而我鄙视太泛滥的语汇
若要我说 没错
这种狂乱 的光荣否定的我一律称做愚昧
过柔的我习惯称做虚伪
我们藏匿 存活
光荣褪成你 皮肤上的轮廓我们怎么还原所有负面
我们怎么让一切都完美无缺
我们听不到 一直到那现实够强烈
才愿瓦解 崩溃我们怎么还原所有负面
我们怎么用天赋去理解可悲
我们理所当然 被曝在锋利的边缘
可怜的人 被撕裂我们怎么还原陷落那天
我们是如何雀跃的期待 痛觉
我们不该爱 爱 爱爱爱的如此强烈
但愿意再爱 一遍
再爱一遍Powered by ",Glory (光荣)
"時鐘 悄悄撥快
工作 都說聲掰掰
Everyday is Lady's Night
Guess What 男朋友買單高跟鞋 玫瑰淡香水
整條街 都曖昧
渴望的快樂要有姐妹作陪
一秒鐘套裝變身完美自信是你的王牌 美麗從心散出來
誰愛不愛不理睬 你說了算 你說了算微笑就讓他們崇拜 流淚就讓他們心酸
我們(Women)的夜我們(Women)主宰
不到天亮不說Good Night寂寞 通通甩開
把男人的規則全部破壞
女人的秘密只有女人明白
Guess What 你說了算別擔心 風水輪流轉
輪到你 來不及平凡
我們比天使純潔比惡魔更誘惑
滿足男人們心底的每個夢自信是你的王牌 美麗從心散出來
誰愛不愛不理睬 你說了算 你說了算微笑就讓他們崇拜 流淚就讓他們心酸
我們(Women)的夜我們(Women)主宰
不到天亮不說Good Night不愛自己實在太不應該
姐妹會永遠 聽候你差遣
讓幸福捨不得 對你說再見靈魂擁有鑽石光彩 世界繞著你旋轉
這是我們的舞台 快不快樂 你說了算微笑就讓他們崇拜 流淚就讓他們心酸
我們(Women)的夜我們(Women)主宰
不到天亮不說Good Night
你說了算",你说了算/Ni Shou Liao Suan
"凌晨一点醒来的时候
幻想你能在我的左右
开车去兜风感觉自由
享受所有的恋爱节奏
大声宣布牵着你的手
心中有种奇妙的感受
想说爱你总开不了口
只能怪自己勇气不够
好想能拥有 缠绵的温柔
意犹还未尽 舍不得放手
让我在乎你心中的感受
躺在你的臂弯我期待已久
想要和你去看神秘宇宙
灿烂星空角落我们一起守候
我会在乎你心中的感受
压抑不了对你思念忧愁
不知不觉掉进恋爱宇宙
我的世界就有了你已经足够
大声宣布牵着你的手
心中有种奇妙的感受
想说爱你总开不了口
只能怪自己勇气不够
好想能拥有 缠绵的温柔
意犹还未尽 舍不得放手
让我在乎你心中的感受
躺在你的臂弯我期待已久
想要和你去看神秘宇宙
灿烂星空角落我们一起守候
我会在乎你心中的感受
压抑不了对你思念忧愁
不知不觉掉进恋爱宇宙
我的世界就有了你已经足够
开始听嘻哈节奏
跟着你的快慢交错
该说什么话 怎么说
口味是否相同
走过去牵你的手
和我跳恋爱节奏
一切都还只是想象
我还站在原地不动
你什么时候 才能认得出
是我曾经在梦里
和你漫游宇宙的我
我相信你心里面 会有感应和热情
流星划过就是相遇的时候
让我在乎你心中的感受
躺在你的臂弯我期待已久
想要和你去看神秘宇宙
灿烂星空角落我们一起守候
我会在乎你心中的感受
压抑不了对你思念忧愁
不知不觉掉进恋爱宇宙
我的世界就有了你已经足够
让我在乎你心中的感受
躺在你的臂弯我期待已久
想要和你去看神秘宇宙
灿烂星空角落我们一起守候",恋爱节奏 / Rhythm Of Love
"陽光歷次消散別去
無理衝擊我心緒
前景沒法打算怎麼
誰會偷生遠方里
每次記憶哭笑
將心意再變改
一分一秒
無意對一切話別
無意卻遠走他方
沒有淚光風裡勁闖
懷著心中新希望
能衝一次
多一次
不息自強
沒有淚光風裡勁闖
重植根於小島岸
如天可變風可轉
不息自強
這方向
無奈靜聽不捨心聲
和我偏偏正呼應
前方或會一生奔波
無悔這一生經過
縱有冷風飄過
將心緒再痛逼Powered by ",無悔這一生
"我將在深秋的黎明出發
伴著鐵皮車廂的搖晃
伴著野菊花開的芬芳
在夢碎的黎明出發再見 青春
再見美麗的疼痛
再見 青春
永恆的迷惘雨會從記憶的指間滑落
帶著血中漫舞的青鳥
帶著風中悲鳴的草帽
從燃燒的風中滑落再見 青春
再見美麗的疼痛
再見 青春
永遠的故鄉再見 青春
再見燦爛的憂傷
再見 青春
永恆的迷惘我曾隨迷失的航船沉沒
陷入璀璨虛空的碎夢
沉入亂欲冰封的深谷
隨爛漫的星群沉沒我看著滿目瘡痍的繁華
感到痛徹心扉的惆悵
聽著心在爆裂的巨響
陷入深不見底的悲傷Powered by ",再見青春
"好杀 好杀 好杀
快逃吧
好杀 好杀 好杀
好杀 好杀 好杀
快逃吧
好杀 好杀 好杀监视每趟行踪 狗仔也败啦
窃听每通电话 密码变无码
谍对谍的提防 情场如战场
我只是贡品 你是都城女王讯息已读不回 忙什么忙
手机跟谁暧昧 讲了又讲
睡前没说晚安 太没天良
可是 刚打来的是我妈妈你爱的 好杀好杀好杀 快逃吧 逃吧
我真的 好傻好傻好傻 越爱越惊惊
你爱的 好杀好杀好杀 我好怕好怕
逃不了你的必杀 绝杀爱的大逃杀好杀 好杀 好杀
快逃吧
好杀 好杀 好杀没常常说情话 是没放心上
没事说你好话 要小心有诈
最麻吉的吉他 也被你绑架
随时任性一下 杀千叨万聒电话夺命连环 打了又打
死党更该紧张 防了又防
整天圈圈叉叉 累不累呀
不如痛痛快快 给我一枪你爱的 好杀好杀好杀 快逃吧 逃吧
我真的 好傻好傻好傻 越爱越惊惊
你爱的 好杀好杀好杀 我好怕好怕
逃不了你的必杀 绝杀爱的大逃杀 X2一支鲜花 一把土壤
祝我安息 把我埋葬
告别式在 你枕头旁
一生一世 一辈子 逃不了
你的爱 杀杀杀杀你爱的 好杀好杀好杀 快逃吧逃吧
我真的 好傻好傻好傻 越爱越惊惊
我用力 逃亡逃亡逃亡 却发现怎么
一个人流浪 如此荒凉就爱吧 好杀好杀好杀 不逃啦逃啦
我甘愿 好笨好傻好瞎 做个大傻瓜
管他的 情话蠢话废话 永远陪你讲
陪你宅在家 直到天荒
活在你身旁 就是天涯
死在你手上 才叫天堂爱的大逃杀好杀 好杀 好杀
快逃吧
好杀 好杀 好杀
爱的大逃杀
好杀 好杀 好杀快逃吧",The Runaway/大逃杀
